Any,Codi municipi,Municipi,Comarca,Població,Autocompostatge,Matèria orgànica,Poda i jardineria,Paper i cartró,Vidre,Envasos lleugers,Residus voluminosos + fusta,RAEE,Ferralla,Olis vegetals,Tèxtil,Runes,Residus en Petites Quantitats (RPQ),Piles,Medicaments,Altres recollides selectives,Total Recollida Selectiva,R.S. / R.M. % total,Kg/hab/any recollida selectiva,Resta a Dipòsit,Resta a Incineració,Resta a Tractament Mecànic Biològic,Resta (sense desglossar),Suma Fracció Resta,F.R. / R.M. %,Generació Residus Municipal Totals,Kg / hab / dia,Kg / hab / any
2020,250501,Bellpuig,Urgell,5218,0,138.26,51.16,136.27,106.41,77.57,292.28,19.25,8.56,2.09,12.5,405.02,4.05,0.67,0.51,19.78,1274.38,43.43,244.23,1660.02,0,0,0,1660.02,56.57,2934.4,1.54,562.36
2020,430249,Bellvei,Baix Penedès,2237,0,230.12,106.95,141.15,68.47,90.91,114.82,10.59,1.92,0.09,6.96,57.16,0.45,0.11,0.2,0.73,830.65,70.3,371.32,0,0,350.94,0,350.94,29.7,1181.59,1.45,528.2
2020,250518,Bellver de Cerdanya,Cerdanya,2005,0,49.3,0,85.19,83.65,56.02,39.22,4.66,3.11,0.01,8.76,1.36,0.32,0.08,0.15,0.06,331.89,25.02,165.53,110.14,884.22,0,0,994.36,74.98,1326.25,1.81,661.47
2020,250523,Bellvís,Pla d'Urgell,2260,0,203.08,0.9,65.51,64.79,73.24,23.7,11.53,2.21,0.46,7.22,5.66,0.59,0.24,0.22,0.87,460.22,48.83,203.64,482.36,0,0,0,482.36,51.17,942.58,1.14,417.07
2020,250539,Benavent de Segrià,Segrià,1518,0,77.87,36,38.88,34.22,43.75,0,5.38,0,0,4.6,0,0,0.08,0.15,0,240.93,44.92,158.71,295.39,0,0,0,295.39,55.08,536.32,0.97,353.3
2020,430252,Benifallet,Baix Ebre,723,0,88.1,5.7,23.02,26.04,17.19,26.64,6.78,3.42,0.19,2.53,14.79,0.91,0.02,0.07,1.07,216.47,63.12,299.41,126.48,0,0,0,126.48,36.88,342.95,1.3,474.34
2020,430265,Benissanet,Ribera d'Ebre,1140,0,64.14,9.27,39.35,38.02,35.42,41.87,8.74,2.93,0.04,1.2,0,0.25,0.12,0.1,0.03,241.47,47.04,211.82,271.88,0,0,0,271.88,52.96,513.35,1.23,450.31
2020,080229,Berga,Berguedà,16760,0.2,2573.08,39.84,708.97,567.77,755.57,681.08,92.83,140.26,11.7,188.65,144.34,3.44,3.01,1.82,19.57,5932.12,71.23,353.94,2395.45,0,0,0,2395.45,28.77,8327.56,1.36,496.87
2020,170195,Besalú,Garrotxa,2487,7.6,405.08,0,114.42,49.88,103.2,321.53,10.55,5.55,0,8.64,101.3,2.08,0.07,0.18,4.46,1134.54,85.2,456.19,197.1,0,0,0,197.1,14.8,1331.64,1.47,535.44
2020,170209,Bescanó,Gironès,4991,8.2,234.01,327.13,177.26,125.63,157.77,133.73,27.11,4,1.41,16.31,26.77,1.12,0.27,0.36,1.68,1242.75,50.26,249,258.54,0,971.38,0,1229.92,49.74,2472.67,1.36,495.43
2020,170216,Beuda,Garrotxa,186,0,0,0,8.08,11.93,7.14,5.45,0.7,0.65,0.02,1.15,1.45,0.11,0.02,0.01,0.21,36.92,33.41,198.49,73.58,0,0,0,73.58,66.59,110.5,1.63,594.08
2020,080235,Bigues i Riells,Vallès Oriental,9358,0,1032.06,215.14,233.25,219.68,171.92,598,54.7,18.19,3.87,35.83,353.77,10.03,1.78,1.02,8.92,2958.16,42.04,316.11,0,0,4078.66,0,4078.66,57.96,7036.82,2.06,751.96
2020,250557,Biosca,Segarra,177,1,15.9,0,7.9,4.54,6.43,2.39,1.2,0.15,0,0,0,0.01,0.02,0.02,0.03,39.59,34.25,223.69,75.99,0,0,0,75.99,65.75,115.58,1.79,653.01
2020,430271,"Bisbal de Falset, la",Priorat,211,0,0,0.12,7.32,6.91,6.59,0.14,0.33,0.02,0,1.31,0,0.01,0,0.02,0,22.78,28.88,107.98,56.12,0,0,0,56.12,71.12,78.9,1.02,373.95
2020,430287,"Bisbal del Penedès, la",Baix Penedès,3631,0,86.8,83.26,127.81,83.7,98.8,496.26,13.12,0,0,12.79,0,0,0.06,0.32,0,1002.93,40.43,276.21,0,0,1477.92,0,1477.92,59.57,2480.85,1.87,683.24
2020,170221,"Bisbal d'Empordà, la",Baix Empordà,11159,25.3,582.77,151.82,266.93,213.88,261.18,514.31,116.57,104.69,6.45,33.76,367.07,30.83,1.81,0.88,24.83,2703.08,47.23,242.23,0,0,3019.91,0,3019.91,52.77,5722.99,1.41,512.86
2020,172348,Biure,Alt Empordà,241,5,25.65,5.91,10.19,9.64,11.9,22.34,1.93,2.29,0.2,0.99,9.63,0.65,0.01,0.02,0.84,107.18,80.77,444.72,0,0,25.52,0,25.52,19.23,132.69,1.51,550.59
2020,430290,Blancafort,Conca de Barberà,382,0,43.42,0.98,15.26,17.35,12.66,5.33,2.28,1.23,0.01,2.72,4.89,0.03,0.04,0.03,0.38,106.63,50.14,279.13,106.03,0,0,0,106.03,49.86,212.65,1.53,556.69
2020,170237,Blanes,Selva,39914,7.6,3243.33,320.22,1664.22,1139.22,1101.04,1778.98,360.5,119.44,6.12,58.18,1010.52,20.86,3.19,2.9,13.41,10849.73,49.79,271.83,912.48,0,10030.78,0,10943.26,50.21,21792.99,1.5,546
2020,170293,Boadella i les Escaules,Alt Empordà,272,0,28.97,5.91,10.52,13.77,12.68,15.01,1.15,2.29,0,1.84,9.63,0.14,0.01,0.02,0.13,102.06,81.32,375.23,0,0,23.45,0,23.45,18.68,125.51,1.26,461.44
2020,170242,Bolvir,Cerdanya,375,2,15.34,0,29.07,28.74,19.12,10.76,1.37,2.74,0.01,2.97,1.2,0.29,0.02,0.03,0.05,113.7,24.75,303.21,17.1,328.63,0,0,345.73,75.25,459.43,3.36,1225.16
2020,430304,Bonastre,Baix Penedès,685,0,37.68,36.37,19.65,20.28,19.94,41.52,4.64,1.34,0.04,0.03,26.67,0.15,0.14,0.06,0.37,208.86,43.2,304.91,0,0,274.58,0,274.58,56.8,483.44,1.93,705.75
2020,250576,"Bòrdes, Es",Val d'Aran,255,0,5.29,0,13.8,14.78,6.75,15.3,2.37,1.91,0.05,0,16,0.18,0.01,0.02,0.2,76.67,38.9,300.65,120.43,0,0,0,120.43,61.1,197.1,2.12,772.93
2020,170255,Bordils,Gironès,1761,9.6,74.86,67.07,28.89,27.85,19.85,84.56,10.64,2.13,0.94,4.71,43.82,0.17,0.11,0.13,4.8,380.12,42.72,215.86,509.71,0,0,0,509.71,57.28,889.83,1.38,505.3
2020,250582,"Borges Blanques, les",Garrigues,6173,0,368.18,24.86,179.92,125.42,132.96,53.62,35.75,6.16,0.42,6.2,188.53,0,1.08,0.6,8.07,1131.77,44.37,183.34,1419.06,0,0,0,1419.06,55.63,2550.83,1.13,413.22
2020,430311,"Borges del Camp, les",Baix Camp,2056,0,183.01,24.86,71.56,48.69,67.31,49.46,10.07,2.12,0.08,6.41,1.93,4.12,0.39,0.19,1.27,471.46,40.32,229.31,0,0,697.89,0,697.89,59.68,1169.35,1.56,568.75
2020,170268,Borrassà,Alt Empordà,733,23.1,0,5.91,24.14,18.57,19.44,30.95,4.13,2.29,0,0.41,15.63,1.04,0.07,0.05,0.13,145.86,41.1,198.99,0,0,209.05,0,209.05,58.9,354.91,1.33,484.19
2020,080240,Borredà,Berguedà,464,13.4,0,1.1,14.12,19.47,15.63,18.84,2.57,3.88,0.81,3.19,3.99,0.1,0.08,0.05,0.54,97.77,60.2,210.71,64.63,0,0,0,64.63,39.8,162.4,0.96,349.99
2020,250595,Bossòst,Val d'Aran,1115,0,22.65,0,59.1,63.3,28.91,65.55,10.16,8.19,0.21,2.46,68.51,0.78,0.07,0.11,0.85,330.84,39.08,296.72,515.66,0,0,0,515.66,60.92,846.5,2.08,759.2
2020,430326,Bot,Terra Alta,554,0,81.19,0,19.42,18.27,17.48,40.08,2.52,0,0.2,2.09,0,0,0.03,0.05,0,181.33,66.17,327.31,92.71,0,0,0,92.71,33.83,274.04,1.36,494.65
2020,430332,Botarell,Baix Camp,1077,0,40.11,186.46,26.2,31.26,35.5,41.27,7.41,1.86,0.07,4.32,1.69,3.63,0.33,0.1,1.12,381.33,59.86,354.07,0,0,255.69,0,255.69,40.14,637.03,1.62,591.48
2020,250560,Bovera,Garrigues,248,0,20.04,0,4.11,4.99,6.02,9.83,0.3,0,0,2.45,0,0,0.04,0.02,0,47.8,49.21,192.73,49.33,0,0,0,49.33,50.79,97.13,1.07,391.64
2020,430347,Bràfim,Alt Camp,695,0,51.87,0,19.08,22.28,15.26,41.71,1.75,0,0.11,2.35,0,0,0.03,0.06,0.13,154.63,56.85,222.5,0,0,117.35,0,117.35,43.15,271.98,1.07,391.34
2020,170274,Breda,Selva,3762,12.8,537.02,57.14,139.03,147.12,157.92,165.12,48.88,21,2.23,16.92,73,7.45,0.38,0.27,6,1392.29,86.71,370.09,78.14,0,135.17,0,213.31,13.29,1605.6,1.17,426.79
2020,080253,"Bruc, el",Anoia,2110,0,428.54,0,78.47,84.9,120.13,44.97,6.72,0,0,9.03,0,0,0.13,0.21,0,773.1,82.09,366.4,168.64,0,0,0,168.64,17.91,941.74,1.22,446.32
2020,080266,"Brull, el",Osona,258,2,8.54,1.08,16.92,24.76,14.73,7.76,1.85,0.85,0.37,0.06,3.92,0.33,0.02,0.03,0.57,83.8,66.4,324.81,0,0,42.41,0,42.41,33.6,126.21,1.34,489.19
2020,170280,Brunyola,Selva,389,50.3,3.38,0,24.49,14.29,21.96,7.36,1.91,0,0.09,3.03,0,0,0.02,0.03,0,126.86,56.63,326.12,27.53,0,69.61,0,97.14,43.37,224,1.58,575.83
2020,430350,Cabacés,Priorat,302,0,25.52,0,10.1,9.5,9.09,13.44,0.42,0,0,1.17,0,0,0.01,0.03,0,69.27,60.27,229.37,45.66,0,0,0,45.66,39.73,114.93,1.04,380.57
2020,250609,Cabanabona,Noguera,71,0,5.64,0.02,2.61,3.58,2.52,1.44,0.47,0.31,0.01,0,0.47,0.02,0,0.01,0.01,17.11,40.16,240.95,25.49,0,0,0,25.49,59.84,42.6,1.64,599.97
2020,170314,Cabanelles,Alt Empordà,267,4.4,0,5.91,12.2,12.41,11.84,12.45,2.63,2.29,0.24,0.76,13.63,0.37,0.03,0.02,1.02,80.2,39.48,300.37,0,0,122.93,0,122.93,60.52,203.13,2.08,760.78
2020,170307,Cabanes,Alt Empordà,968,6.2,6.89,5.91,29.77,18.34,19.12,29.11,2.37,2.29,0,1.34,9.63,0.14,0.03,0.07,0.13,131.34,35.85,135.68,0,0,235.01,0,235.01,64.15,366.36,1.04,378.47
2020,080272,"Cabanyes, les",Alt Penedès,979,1.2,46.57,7.22,15.42,35.04,30.4,45.95,3.47,0,0.03,3.19,34.67,0.04,0.13,0.11,0.52,223.96,49.01,228.76,233,0,0,0,233,50.99,456.96,1.28,466.76
2020,250616,Cabó,Alt Urgell,93,0,0,0,3.75,2.24,2.82,0,0.46,0,0,0,0,0,0.01,0.01,0,9.28,24.12,99.81,29.2,0,0,0,29.2,75.88,38.48,1.13,413.78
2020,430363,Cabra del Camp,Alt Camp,1175,0,45.24,0,20.24,24.83,28.45,71.36,2.96,0,0.02,0,0,0,0.05,0.11,0,193.26,33.05,164.48,0,0,391.44,0,391.44,66.95,584.7,1.36,497.62
2020,080291,Cabrera de Mar,Maresme,4747,0,630.62,625.43,201.56,197.7,163.24,434.47,32.42,14,2.88,24.38,118.15,2.87,1.05,0.52,89.17,2538.46,62.92,534.75,0,0,1496.16,0,1496.16,37.08,4034.62,2.33,849.93
2020,080288,Cabrera d'Anoia,Anoia,1482,61.2,0,0,8.44,38.85,19.5,7,4.72,0,0,4.01,0,0,0.09,0.15,0,143.96,14.48,97.14,850,0,0,0,850,85.52,993.96,1.84,670.69
2020,080305,Cabrils,Maresme,7432,0,450.67,712.44,291.7,282.82,204,616.85,52.51,23.17,3.76,11.23,195.59,4.76,1.73,0.81,147.62,2999.65,53.52,403.61,0,48,2556.86,0,2604.86,46.48,5604.51,2.07,754.11
2020,170329,Cadaqués,Alt Empordà,2695,0,0,92,132.88,210.88,83.5,478.96,13.85,78.7,0,19.67,0,0,0.08,0.2,0,1110.73,37.43,412.14,0,0,1856.86,0,1856.86,62.57,2967.59,3.02,1101.15
2020,080312,Calaf,Anoia,3656,2,197.93,140.84,134.78,69.04,86.26,134.78,23.7,12.64,1.83,13.19,141.92,1.57,0.22,0.37,0.08,961.14,47.88,262.9,1046.33,0,0,0,1046.33,52.12,2007.47,1.5,549.09
2020,430379,Calafell,Baix Penedès,27601,0,1681.46,344.69,890.73,846.85,695.15,1379.13,129.85,23.12,1.04,51.35,686.62,5.44,1.38,2.45,8.81,6748.07,34.37,244.49,0,0,12884.92,0,12884.92,65.63,19632.98,1.95,711.31
2020,080348,Calders,Moianès,1045,0,204.04,0,33,46.25,47.35,0,0.11,0,0,10.12,0,0,0.01,0.11,0,341,62.56,326.32,204.04,0,0,0,204.04,37.44,545.04,1.43,521.57
2020,170335,Caldes de Malavella,Selva,7872,32.9,642.14,163.77,265.09,219.68,224.34,205.35,62.3,18.47,1.5,19.45,107.16,4.75,0.85,0.57,5.34,1973.66,38.87,250.72,825.25,0,2278.3,0,3103.55,61.13,5077.21,1.77,644.97
2020,080333,Caldes de Montbui,Vallès Oriental,17812,0,1718.72,191.48,614.75,436.82,556.13,917.69,121.53,36.15,5.54,16.17,655.34,18.22,2.63,1.95,14.3,5307.42,55.79,297.97,0,0,4205.2,0,4205.2,44.21,9512.62,1.46,534.06
2020,080327,Caldes d'Estrac,Maresme,3021,0,393.46,138.39,110.95,127.68,101.06,31.5,11.41,3.39,0.25,7.48,18.19,0.78,0.19,0.33,0.46,945.52,49.34,312.98,0,0,970.68,0,970.68,50.66,1916.2,1.74,634.29
2020,080351,Calella,Maresme,19277,7.2,1314.38,60.76,685.85,542.56,473.48,955.79,84.92,4.16,3.79,48.41,470.2,7.96,0.91,2.11,5.21,4667.69,43.39,242.14,0,0,6090.32,0,6090.32,56.61,10758.01,1.53,558.08
2020,080370,Calldetenes,Osona,2513,0,278.68,0,158.63,61.31,91.21,0,8.29,0,0,9.44,0,0,0.05,0.27,0,607.88,82.98,241.89,4.86,0,119.78,0,124.64,17.02,732.52,0.8,291.49
2020,080386,Callús,Bages,2129,3.2,128.27,4.2,55.39,50.82,74.56,0,26.29,0,0.52,8.17,0,0,0.06,0.23,0,351.71,41.89,165.2,487.98,0,0,0,487.98,58.11,839.69,1.08,394.41
2020,080364,Calonge de Segarra,Anoia,188,3.3,12.6,0,5.63,6.22,5.97,1.63,36.11,0,0,0,0,0,0.67,1.14,0,73.27,78.9,389.72,19.59,0,0,0,19.59,21.1,92.86,1.35,493.92
2020,170340,Calonge,Baix Empordà,11331,89.8,1437.98,1468.73,460.54,582.9,356.17,1478.09,86.83,60.82,1.82,19.24,523.61,12.4,2.11,0.01,10.06,6591.1,55.21,581.69,5348.18,0,0,0,5348.18,44.79,11939.28,2.89,1053.68
2020,250621,Camarasa,Noguera,810,0,47.35,1.62,37.8,26.03,34,18.14,2.48,1.09,0.13,21.5,3.1,0.1,0.05,0.08,0.19,193.66,41.98,239.09,267.7,0,0,0,267.7,58.02,461.36,1.56,569.58
2020,439039,Camarles,Baix Ebre,3194,0,238.76,0,107.69,71.9,61.27,131.78,41.18,12.35,0.47,11.37,74.82,8.09,0.34,0.29,2.41,762.73,46.41,238.8,880.61,0,0,0,880.61,53.59,1643.34,1.41,514.51
2020,430385,Cambrils,Baix Camp,34734,0,2563.58,1816.98,1099.57,1209.99,1276.9,1205.53,191.53,201.28,5.32,77.49,906.18,13.83,1.84,3.16,150.93,10724.11,47.77,308.75,0,2225.28,9502.36,0,11727.64,52.23,22451.75,1.77,646.39
2020,170353,Camós,Pla de l'Estany,677,3.6,37.62,44.44,14.04,12.89,15.71,8.89,4.94,3.3,0.21,0,5.13,0.22,0.1,0.05,0.83,151.96,49.66,224.47,154.07,0,0,0,154.07,50.34,306.03,1.24,452.04
2020,170366,Campdevànol,Ripollès,3232,0,194.7,1.73,135.43,89.4,110.54,77.69,16.63,13.62,0.7,12.23,183.17,1.17,0.32,0.24,2.17,839.72,48.57,259.81,0,0,889.13,0,889.13,51.43,1728.85,1.47,534.92
2020,170372,Campelles,Ripollès,140,0,0.38,4.04,5.99,9.27,5.26,12.49,0.93,3.08,0.03,0.01,1.77,0.21,0.01,0.01,0.57,44.05,36.89,314.64,0,0,75.37,0,75.37,63.11,119.42,2.34,853
2020,080399,Campins,Vallès Oriental,541,0,34.54,0.89,16.15,23.4,17.86,9.21,2.17,0.23,0.07,0,5.1,0.22,0.09,0.06,0.24,110.22,38.31,203.74,0,0,177.48,0,177.48,61.69,287.71,1.46,531.8
2020,170388,Campllong,Gironès,537,8.9,35.93,19.34,31.98,26.76,22.94,21.52,3.39,0.53,0.08,3.17,13.55,0.04,0.03,0.04,2.12,190.32,55.19,354.41,31.11,0,123.4,0,154.51,44.81,344.83,1.76,642.14
2020,170391,Camprodon,Ripollès,2298,0,210.86,10.15,160.44,130.18,87.09,119.69,23.86,26.38,0.33,12.25,19.68,2.07,0.48,0.17,2.13,805.75,46.15,350.63,0,0,940.22,0,940.22,53.85,1745.97,2.08,759.78
2020,250637,Canejan,Val d'Aran,89,0,2.18,0,5.7,6.1,2.79,6.32,0.95,0.79,0.02,0,6.61,0.07,0.01,0.01,0.08,31.63,38.87,355.43,49.75,0,0,0,49.75,61.13,81.38,2.51,914.42
2020,080403,Canet de Mar,Maresme,14865,0,1820.32,255.42,434.64,516.36,529.68,498.78,88.51,109.48,4.04,41.51,635.51,1.51,2.04,1.63,17.76,4957.19,61.23,333.48,0,994.16,2144.92,0,3139.08,38.77,8096.27,1.49,544.65
2020,170405,Canet d'Adri,Gironès,729,16.6,0,42.9,27.52,31.75,27.61,17.69,4.16,0.94,0.07,1.56,4.48,0.06,0.04,0.05,0.9,176.32,52.43,241.86,33.62,0,126.32,0,159.94,47.57,336.26,1.26,461.26
2020,439076,"Canonja, la",Tarragonès,5956,0,151.38,99.14,123.92,119.35,148.69,90.16,42.26,10.88,0.47,13.27,125.39,0.16,0.1,0.54,2.07,927.79,34.22,155.77,0,1783.53,0,0,1783.53,65.78,2711.32,1.25,455.22
2020,080410,Canovelles,Vallès Oriental,16829,0,540.14,55.54,307.94,196.43,206.5,504.38,62.71,2,4.58,11.7,162.01,5.75,1.9,1.84,6.59,2069.99,27.48,123,0,182,5281.52,0,5463.52,72.52,7533.51,1.23,447.65
2020,080425,Cànoves i Samalús,Vallès Oriental,3156,0,516.9,0,102.76,88.5,83.22,74.78,8.73,0,0,10.42,0,0,0.26,0.35,0,885.91,45.6,280.71,0,0,1056.9,0,1056.9,54.4,1942.81,1.69,615.59
2020,170412,Cantallops,Alt Empordà,309,9.3,0,5.91,14.65,22.23,8.41,22.83,1.21,2.29,0.17,0.75,9.63,0.14,0.01,0.02,0.13,97.68,47.42,316.12,0,0,108.3,0,108.3,52.58,205.99,1.83,666.62
2020,080431,Canyelles,Garraf,4699,19,0,76.96,63.29,84.84,72.21,602.36,25.23,0,0,16.29,448,0.99,0.51,0.51,7.35,1417.54,45.32,301.67,1710,0,0,0,1710,54.68,3127.54,1.82,665.58
2020,430398,Capafonts,Baix Camp,111,0,1.19,0,2.56,3.89,2.65,5.28,0.22,0,0,0,0,0,0,0.01,0,15.8,28.9,142.31,0,0,38.86,0,38.86,71.1,54.66,1.35,492.42
2020,430402,Capçanes,Priorat,392,0,38.2,8.09,13.49,14.1,12.14,9.88,3.23,1.48,0.16,1.69,0,0.44,0.05,0.04,0.08,103.05,64.52,262.89,56.68,0,0,0,56.68,35.48,159.73,1.12,407.48
2020,080446,Capellades,Anoia,5342,0,734.69,27.14,189.33,140.86,218.32,337.9,43.66,34.14,1.77,20.38,233.42,9.45,0.59,0.54,5.85,1998.04,85.72,374.02,332.88,0,0,0,332.88,14.28,2330.92,1.2,436.34
2020,170427,Capmany,Alt Empordà,611,13.7,0,5.91,33.06,37.78,14.8,50.17,4.14,3.51,0.23,1.48,18.07,1.86,0.02,0.04,0.65,185.42,48.66,303.47,0,0,195.61,0,195.61,51.34,381.03,1.71,623.61
2020,080459,Capolat,Berguedà,84,0.6,0,0.2,10.96,7.14,8.3,3.44,0.47,0.71,0.01,0,0.73,0.02,0.02,0.01,0.1,32.7,70.55,389.32,13.65,0,0,0,13.65,29.45,46.35,1.51,551.83
2020,080462,Cardedeu,Vallès Oriental,18424,3.2,1053.97,356.3,583.64,426.14,382.59,442.45,102.66,19.19,9.92,60.11,272.38,16.42,3.23,2.01,14.26,3748.46,43.53,203.46,0,216.48,4645.96,0,4862.44,56.47,8610.9,1.28,467.37
2020,080478,Cardona,Bages,4639,9,160.06,10.18,134.91,122.14,95.89,85.3,88.84,27.86,0,4.89,53.6,5.91,0.31,0.51,96.58,895.98,42.95,193.14,0,0,1190.36,0,1190.36,57.05,2086.34,1.23,449.74
2020,080484,Carme,Anoia,785,0,73.17,0,18.48,17.39,24.97,7.43,2.5,0,0,0,0,0,0.05,0.08,0,144.07,81.53,183.52,32.64,0,0,0,32.64,18.47,176.71,0.62,225.1
2020,430419,Caseres,Terra Alta,237,0,37.79,0,8.78,8.26,7.9,9.28,1.08,0,0,8.9,0,0,0.01,0.02,0,82.02,68.58,346.08,37.58,0,0,0,37.58,31.42,119.6,1.38,504.64
2020,170448,Cassà de la Selva,Gironès,10410,21.7,559.88,238.97,330.95,245.99,237.14,474.43,66.26,10.68,3.36,34.8,273.96,0.72,0.57,0.75,42.95,2543.11,50.56,244.29,2486.32,0,0,0,2486.32,49.44,5029.43,1.32,483.13
2020,080497,Casserres,Berguedà,1588,3,203.91,0.36,60.96,67.39,83.52,18.09,5.68,5.35,1.1,8.9,5.49,0.36,0.19,0.17,0.62,465.09,66.57,292.88,233.53,0,0,0,233.53,33.43,698.62,1.21,439.94
2020,080575,Castell de l'Areny,Berguedà,67,2.8,0,0.16,5.72,1.69,4.2,2.72,0.37,0.56,0.49,0,0.58,0.01,0.01,0.01,0.08,19.38,66.25,289.32,9.88,0,0,0,9.88,33.75,29.26,1.2,436.72
2020,259046,Castell de Mur,Pallars Jussà,173,5.4,8.38,0.04,6.98,6.22,4.26,13.97,1.4,1.16,0.23,0.13,0,0.07,0.08,0.02,0.52,48.85,50.01,282.38,48.83,0,0,0,48.83,49.99,97.68,1.55,564.64
2020,170486,Castell-Platja d'Aro,Baix Empordà,11030,12,515.08,284.6,589.92,596.54,289.99,472.77,95.37,104.3,0.81,30.54,575.52,7.03,0.49,0.87,0.12,3575.96,27.48,324.2,9436.38,0,0,0,9436.38,72.52,13012.34,3.23,1179.72
2020,250642,Castellar de la Ribera,Solsonès,131,4.2,0,0,3.12,2.57,1.8,0,0.45,0,0,0,0,0,0.01,0.01,0,12.16,24.6,92.81,2.61,0,34.65,0,37.26,75.4,49.42,1.03,377.24
2020,080522,Castellar de n'Hug,Berguedà,156,6.6,0,0.15,8.86,8.16,4.7,5.04,0.79,1.91,0.64,0,1.29,0.06,0.02,0.02,0.13,38.37,62.43,245.95,23.09,0,0,0,23.09,37.57,61.46,1.08,393.98
2020,080500,Castellar del Riu,Berguedà,176,18.7,0,0.42,9.37,7.18,8.85,7.16,0.97,1.47,0.57,0,1.52,0.04,0.03,0.02,0.21,56.5,69.72,321.03,24.55,0,0,0,24.55,30.28,81.05,1.26,460.49
2020,080517,Castellar del Vallès,Vallès Occidental,24488,21.5,789.89,1695.08,629.07,515.98,417.66,1087.26,220.98,72.49,8.24,106.82,654.91,25.79,1.07,2.68,274.5,6523.9,49.16,266.41,11.21,0,6734.76,0,6745.97,50.84,13269.87,1.48,541.89
2020,080538,Castellbell i el Vilar,Bages,3719,0,116.58,55.5,94.86,86.51,85.05,136.74,70.92,22.4,1.63,5.02,181.62,6.51,0.66,0.41,124.9,989.31,39.03,266.01,1545.54,0,0,0,1545.54,60.97,2534.85,1.87,681.59
2020,080543,Castellbisbal,Vallès Occidental,12539,28.8,837.52,575.22,512.3,300.94,528.12,465.18,95.69,89.73,4.84,61.16,474.32,9.86,1.68,1.37,289.36,4276.08,61.02,341.02,2389.61,337.53,4.27,0,2731.41,38.98,7007.49,1.53,558.86
2020,080556,Castellcir,Moianès,742,0,62.14,232.36,27.62,34.07,30.38,30.26,2.36,1.19,0.23,0.15,14.48,1.19,0.05,0.08,1.23,437.79,68.17,590.01,204.41,0,0,0,204.41,31.83,642.2,2.37,865.5
2020,250674,Castelldans,Garrigues,930,0.2,40.41,0,19.81,13.88,16.25,12.29,2.11,0.38,0,3.97,1,0,0.14,0.09,0.7,111.23,35.51,119.6,202.04,0,0,0,202.04,64.49,313.27,0.92,336.85
2020,080569,Castelldefels,Baix Llobregat,67460,87.6,2172.9,4114.91,2189.77,1845.59,1501.52,2104.34,255.21,11.78,13.75,200.85,814.16,8.44,4.53,7.37,131.97,15464.7,43.39,229.24,1181.1,24.16,18970.33,0,20175.59,56.61,35640.29,1.45,528.32
2020,080581,Castellet i la Gornal,Alt Penedès,2382,36.8,0,17.6,77.3,91.93,58.63,102.51,7.65,1.7,0.08,2.53,43.61,0.12,0.15,0.26,0.89,441.76,24.12,185.46,1390,0,0,0,1390,75.88,1831.76,2.11,769
2020,170464,Castellfollit de la Roca,Garrotxa,947,0,55.42,9.72,36.15,24.6,41.5,44.54,3.56,3.32,0.12,1.34,7.45,0.55,0.09,0.07,1.05,229.48,52.98,242.33,203.69,0,0,0,203.69,47.02,433.17,1.25,457.42
2020,080608,Castellfollit de Riubregós,Anoia,162,3.4,17.44,0,5.22,5.93,7.95,4.04,0.52,0,0,0,0,0,0.01,0.02,0,44.52,72.31,274.83,17.05,0,0,0,17.05,27.69,61.57,1.04,380.07
2020,080594,Castellfollit del Boix,Bages,447,27.1,8.7,11.58,16.01,21.51,21.37,0,5.52,0,0,3,0,0,0.01,0.05,0,114.85,46.06,256.94,134.51,0,0,0,134.51,53.94,249.36,1.53,557.85
2020,080615,Castellgalí,Bages,2119,0,106.8,0,52.59,57.12,60,0,26.17,0,0,10.62,0,0,0.06,0.23,0,313.59,25.33,147.99,924.32,0,0,0,924.32,74.67,1237.91,1.6,584.2
2020,080620,Castellnou de Bages,Bages,1437,10,66.46,49.58,28.66,28.66,37.89,0,17.74,0,0,0,0,0,0.04,0.16,0,239.19,33.81,166.45,468.18,0,0,0,468.18,66.19,707.37,1.35,492.26
2020,250680,Castellnou de Seana,Pla d'Urgell,665,0,61.8,0.26,22.67,17.18,20.46,6.97,3.39,0.65,0.15,3.46,1.67,0.17,0.07,0.06,0.26,139.23,46.12,209.37,162.68,0,0,0,162.68,53.88,301.91,1.24,454
2020,250693,Castelló de Farfanya,Noguera,539,0,29.47,0.53,15.39,10.07,14.91,12.27,1.64,0.59,0.09,0,4.65,0.07,0.03,0.05,0.13,89.89,48.2,166.77,96.62,0,0,0,96.62,51.8,186.51,0.95,346.02
2020,170470,Castelló d'Empúries,Alt Empordà,11100,18,518.21,4612.88,532.65,477.59,420.54,4868,73.11,93.9,1.17,30.82,972.54,10.77,1.47,0.81,12.75,12645.2,67.78,1139.21,0,0,6011.95,0,6011.95,32.22,18657.15,4.6,1680.82
2020,080636,Castellolí,Anoia,626,0,80.76,0,24.62,21.88,28.02,13.85,1.99,0,0,0,0,0,0.04,0.06,0,171.22,82.48,273.52,36.38,0,0,0,36.38,17.52,207.6,0.91,331.64
2020,250707,Castellserà,Urgell,996,0,116.22,0,26.38,23.4,28.93,34.8,3.97,0,0,1.99,54.04,0,0.06,0.1,0,289.89,61.59,291.05,180.82,0,0,0,180.82,38.41,470.71,1.29,472.6
